UF;SECAO;ZONA;COD_MUNIC_TSE;NM_MUNIC_TSE;COD_MUNIC_IBGE;NM_MUNIC_IBGE;CAPITAL;COD_MUNIC_ECT;COD_BAIRRO_TSE;NM_BAIRRO;COD_BAIRRO_ECT;COD_LOCALVOTACAO_TSE;ENDERECO_LOCALVOTACAO;NUM_CEP;NM_LOCALVOTACAO;SITUACAO
SP;64;373;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CAPAO REDONDO;25268;34744;R MANOEL DUARTE OLIVEIRA, 151;5859100;EE PROF LEOPOLDO SANTANA;Ativo
SP;64;374;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM ARPOADOR;25521;34714;R ADHERBAL STRESSER, 686;5566000;EMEF GAL ALCIDES GONCALVES ETCHEGOYEN;Ativo
SP;64;375;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM TIETÊ;26204;0130A0039279;R PROF.  ADHEMAR ANTONIO PRADO, 190;3945010;EE PROFª INAH JACY DE CASTRO AGUIAR;Ativo
SP;64;376;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA NINA;26902;34666;RUA JERONIMO SOUTO MAIOR, 120;2834090;EE PROFESSOR EDGARD PIMENTEL REZENDE;Ativo
SP;64;381;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM ROSALINA;26073;34811;R GEORGINA BOCHIGLIERI, 317;4835250;EM PROF MILTON ABREU FERREIRA DE ALBUQUERQUE;Ativo
SP;64;389;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM TAIPAS;26191;35413;RUA JOANA PEDROSO DOS SANTOS, 101;2990060;EE PROF CARLOS BORBA;Ativo
SP;64;390;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM JAÚ;25823;35349;RUA MALACACHETA, 118;3713020;EE DOUTOR VITAL FOGACA DE ALMEIDA;Ativo
SP;64;392;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM POPULAR;26033;35352;RUA  ENGENHEIRO LUIS ANTONIO RANTIN MOUTINHO, 296;3672010;EE DEPUTADO SILVA PRADO;Ativo
SP;64;397;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JD S MARTINHO;26148;36504;RUA ERVA DO SERENO, 500;8180010;EE FERNANDES SOARES;Ativo
SP;64;398;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;2,85003E+17;JARDIM SAO CARLOS (ZONA LESTE);26132;0105B028001980;RUA TITO CAPINAM, 25;8062270;EE PROF. GABRIEL PELICIOTTI;Ativo
SP;64;403;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARAGUA;25474;35419;AV JERIMANDUBA, S/N;5181000;EE PROFA ISABEL VIEIRA DE SERPA E PAIVA;Ativo
SP;64;404;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;E74210021117423440;SÍTIO CONCEIÇÃO;;34872;RUA DO PAI NOSSO, 07;8473020;EMEF ELIAS SHAMMASS;Ativo
SP;64;405;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;Ea1f10020912574775;COHAB JOSÉ BONIFÁCIO;;34922;RUA INACIO DONATI 200;8250710;EE PROFA INDIANA Z SIMOES DE JESUS;Ativo
SP;64;408;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SAO JOAO;26140;35288;R PIETRO CASELLA, S/N;5815110;EE ANTONIO MANOEL ALVES DE LIMA;Ativo
SP;64;413;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA MORAES;26886;36070;RUA MARQUES DE LAGES, 2002;4162002;COLEGIO REGINA MUNDI;Ativo
SP;64;417;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CONJUNTO HABITACIONAL PADRE JOSE DE ANCHIETA;25387;36475;AV. WALDEMAR TIETZ, 850;3589000;EE PROF OCTACILIO DE CARVALHO LOPES;Ativo
SP;64;418;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM PEDREIRA;26011;34981;RUA PROF CORREIA BRITO, 355;4469120;EM DESEMBARGADOR MANOEL CARLOS DE FIGUEIREDO FERRAZ;Ativo
SP;64;420;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM BRASIL;25559;35062;AV EDGAR RUZZANT, 456;2225010;EE EURIPEDES DE CASTRO;Ativo
SP;64;421;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA RENATO;26989;35043;RUA CRISTOVAO DE VASCONCELOS,50;3978000;EM HERALDO BARBUY;Ativo
SP;64;422;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;Eff110021114302077;JARDIM PEDRA BRANCA;;36417;AVENIDA IMIRIM, 2113;2465200;EE PROF JOAQUIM LEME DO PRADO;Ativo
SP;65;1;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;BELA VISTA;25243;38096;R. HUMAITA, 480;1321010;EMPG CELSO LEITE RIBEIRO FILHO;Ativo
SP;65;2;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;AGUA BRANCA;25219;38069;AVENIDA FRANCISCO MATARAZZO, 385;5001250;ASSOCIACAO CIVICA FEMININA;Ativo
SP;65;3;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;BOM RETIRO;25247;38042;RUA TRES RIOS, 362;1123000;COLEGIO DE SANTA INES;Ativo
SP;65;4;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;ALTO DA MOOCA;25224;38035;R ITAQUERI, 372;3178000;EE DR ANTONIO DE QUEIROZ TELLES;Ativo
SP;65;5;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;ITAIM BIBI;25467;37984;R TABAPUA, 180;4533000;E.E. LUDOVINA CREDÍDIO PEIXOTO;Ativo
SP;65;6;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARAÍSO;26292;37977;RUA VERGUEIRO, 1211;1504001;UNIP - UNIVERSIDADE PAULISTA - PARAÍSO;Ativo
SP;65;20;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM COMERCIAL;25616;34745;R COSTA NOVA DO PRADO, 108;5885190;EMPG EUCLIDES DA CUNHA;Ativo
SP;65;246;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;SANTO AMARO;26491;36552;RUA ISABEL SCHMIDT, 349;4743030;UNISA - UNIVERSIDADE SANTO AMARO;Ativo
SP;65;247;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SAO VICENTE;26162;36539;R JOSE FERREIRA CRESPO, 495;8021480;EMEF ALMIRANTE PEDRO DE FRONTIM;Ativo
SP;65;249;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA BIANCA;26611;36429;R MARIA CURUPAITI, 706;2452001;EE PROF DAILY RESENDE FRANCA;Ativo
SP;65;250;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;AGUA BRANCA;25219;36393;R TIBERIO, 145;5042010;EE DR EDMUNDO DE CARVALHO;Ativo
SP;65;251;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;ALTO DE PINHEIROS;25226;36359;R OROBO, 383;5466030;COLEGIO SANTA CRUZ;Ativo
SP;65;252;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA LAIS;26826;36331;R TUJUBA, 1475;3608050;EE ESTHER FRANKEL SAMPAIO;Ativo
SP;65;253;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;TATUAPE;26530;36303;RUA CESÁRIO GALENO, 475;3071000;UNICID - UNIVERSIDADE CIDADE DE SÃO PAULO;Ativo
SP;65;254;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA MARIA;26850;36266;R ARARITAGUABA, 1330;2122011;EE SEN PAULO EGYDIO DE O CARVALHO;Ativo
SP;65;255;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SAO MIGUEL;26150;36217;RUA ARMANDO COELHO E SILVA, 859;2539000;EMEF COMANDANTE GARCIA D'AVILA;Ativo
SP;65;256;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;BORTOLANDIA;25249;36177;RUA MANUEL PEREIRA SAMPAIO, 66;2352030;EE PROFA JUDITH GUIMARAES DOS SANTOS;Ativo
SP;65;257;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM AVELINO;25532;36155;R MENDONCA CORTE REAL, S/N;3227110;EE PROF AMERICO DE MOURA;Ativo
SP;65;258;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;INDIANOPOLIS;25461;0125A027886948;AV JANDIRA, 455;4080002;COLÉGIO INTERNACIONAL ÍTALO BRASILEIRO;Ativo
SP;65;259;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;SAUDE;26500;36106;AV. JABAQUARA, 1673;4045003;INSTITUTO SANTA AMALIA;Ativo
SP;65;260;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;IPIRANGA;25464;36061;R CISPLATINA, 298;4211040;EE ALEXANDRE DE GUSMAO;Ativo
SP;65;280;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE DO CASTELO;26330;35840;R ALCINDO FERREIRA, 2;4803170;EE PADRE FRANCISCO JOAO DE AZEVEDO;Ativo
SP;65;325;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CHACARA INGLESA;25297;35433;R PEDRO MARIGLIANI, 192;5141010;EE ERMANO MARCHETTI;Ativo
SP;65;326;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE BOTURUSSU;26311;35383;PRAÇA FLORINDO ANTONIO BORATELLA, 12;3804065;EE PROFESSORA EUNICE LAUREANO DA SILVA;Ativo
SP;65;328;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM CATANDUVA;25587;35306;RUA GIOVANNI AMADEO ,187;5767400;EMEF PREFEITO ADHEMAR DE BARROS;Ativo
SP;65;346;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM MONTE KEMEL;25936;35142;R RUBENS GRISOLIA, 65;5634150;EE PROF PEDRO FONSECA;Ativo
SP;65;347;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA MATILDE;26867;35116;R TEODORO MASCARENHAS, 133;3515010;EE INFANTE DOM HENRIQUE;Ativo
SP;65;348;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA FORMOSA;26750;35077;PCA NOSSA SENHORA DAS VITORIAS, 92;3356030;COLEGIO ALVORADA;Ativo
SP;65;349;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA CONSTÂNCIA;26675;35058;RUA SAO GERALDINO, 212;2258220;EMEF LOURENÇO FILHO;Ativo
SP;65;351;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;AMERICANOPOLIS;25229;34999;RUA PASTOR RUBENS LOPES, 368;4409020;EE PROF VICENTE RAO;Ativo
SP;65;352;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM NELIA;25956;34947;RUA JOSE ALVES COELHO, 40;8142180;EE PROF PEDRO BRASIL BANDECHI;Ativo
SP;65;353;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;GUAIANAZES;25450;34935;RUA CARANAIBA, 23;8412010;EMPG 25 DE JANEIRO;Ativo
SP;65;371;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE BRASIL;26312;34806;AV DONA BELMIRA MARIN, 595;4846010;E.E. PROF CARLOS AYRES;Ativo
SP;65;372;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;2,86803E+17;JARDIM ANGELA (ZONA SUL);25510;34768;RUA MARCELINO COELHO, 297    ;4939010;EMPG PROF. MARIO MARQUES DE OLIVEIRA;Ativo
SP;65;373;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CAPAO REDONDO;25268;34744;R MANOEL DUARTE OLIVEIRA, 151;5859100;EE PROF LEOPOLDO SANTANA;Ativo
SP;65;374;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM ARPOADOR;25521;34714;R ADHERBAL STRESSER, 686;5566000;EMEF GAL ALCIDES GONCALVES ETCHEGOYEN;Ativo
SP;65;375;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM TIETÊ;26204;0130A0039279;R PROF.  ADHEMAR ANTONIO PRADO, 190;3945010;EE PROFª INAH JACY DE CASTRO AGUIAR;Ativo
SP;65;376;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA NINA;26902;34666;RUA JERONIMO SOUTO MAIOR, 120;2834090;EE PROFESSOR EDGARD PIMENTEL REZENDE;Ativo
SP;65;381;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM ROSALINA;26073;34811;R GEORGINA BOCHIGLIERI, 317;4835250;EM PROF MILTON ABREU FERREIRA DE ALBUQUERQUE;Ativo
SP;65;389;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM TAIPAS;26191;35413;RUA JOANA PEDROSO DOS SANTOS, 101;2990060;EE PROF CARLOS BORBA;Ativo
SP;65;390;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM JAÚ;25823;35349;RUA MALACACHETA, 118;3713020;EE DOUTOR VITAL FOGACA DE ALMEIDA;Ativo
SP;65;392;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM POPULAR;26033;35352;RUA  ENGENHEIRO LUIS ANTONIO RANTIN MOUTINHO, 296;3672010;EE DEPUTADO SILVA PRADO;Ativo
SP;65;397;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JD S MARTINHO;26148;36504;RUA ERVA DO SERENO, 500;8180010;EE FERNANDES SOARES;Ativo
SP;65;398;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;2,85003E+17;JARDIM SAO CARLOS (ZONA LESTE);26132;0105B028001980;RUA TITO CAPINAM, 25;8062270;EE PROF. GABRIEL PELICIOTTI;Ativo
SP;65;403;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARAGUA;25474;35419;AV JERIMANDUBA, S/N;5181000;EE PROFA ISABEL VIEIRA DE SERPA E PAIVA;Ativo
SP;65;404;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;E74210021117423440;SÍTIO CONCEIÇÃO;;34872;RUA DO PAI NOSSO, 07;8473020;EMEF ELIAS SHAMMASS;Ativo
SP;65;405;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;Ea1f10020912574775;COHAB JOSÉ BONIFÁCIO;;34922;RUA INACIO DONATI 200;8250710;EE PROFA INDIANA Z SIMOES DE JESUS;Ativo
SP;65;408;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SAO JOAO;26140;35288;R PIETRO CASELLA, S/N;5815110;EE ANTONIO MANOEL ALVES DE LIMA;Ativo
SP;65;413;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA MORAES;26886;36070;RUA MARQUES DE LAGES, 2002;4162002;COLEGIO REGINA MUNDI;Ativo
SP;65;417;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CONJUNTO HABITACIONAL PADRE JOSE DE ANCHIETA;25387;36475;AV. WALDEMAR TIETZ, 850;3589000;EE PROF OCTACILIO DE CARVALHO LOPES;Ativo
SP;65;418;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM PEDREIRA;26011;34981;RUA PROF CORREIA BRITO, 355;4469120;EM DESEMBARGADOR MANOEL CARLOS DE FIGUEIREDO FERRAZ;Ativo
SP;65;420;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM BRASIL;25559;35062;AV EDGAR RUZZANT, 456;2225010;EE EURIPEDES DE CASTRO;Ativo
SP;65;421;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA RENATO;26989;35043;RUA CRISTOVAO DE VASCONCELOS,50;3978000;EM HERALDO BARBUY;Ativo
SP;65;422;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;Eff110021114302077;JARDIM PEDRA BRANCA;;36417;AVENIDA IMIRIM, 2113;2465200;EE PROF JOAQUIM LEME DO PRADO;Ativo
SP;66;1;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;BELA VISTA;25243;38096;R. HUMAITA, 480;1321010;EMPG CELSO LEITE RIBEIRO FILHO;Ativo
SP;66;2;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;AGUA BRANCA;25219;38069;AVENIDA FRANCISCO MATARAZZO, 385;5001250;ASSOCIACAO CIVICA FEMININA;Ativo
SP;66;3;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;BOM RETIRO;25247;38042;RUA TRES RIOS, 362;1123000;COLEGIO DE SANTA INES;Ativo
SP;66;4;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;ALTO DA MOOCA;25224;38035;R ITAQUERI, 372;3178000;EE DR ANTONIO DE QUEIROZ TELLES;Ativo
SP;66;5;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;ITAIM BIBI;25467;37984;R TABAPUA, 180;4533000;E.E. LUDOVINA CREDÍDIO PEIXOTO;Ativo
SP;66;6;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARAÍSO;26292;37977;RUA VERGUEIRO, 1211;1504001;UNIP - UNIVERSIDADE PAULISTA - PARAÍSO;Ativo
SP;66;20;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM COMERCIAL;25616;34745;R COSTA NOVA DO PRADO, 108;5885190;EMPG EUCLIDES DA CUNHA;Ativo
SP;66;246;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;SANTO AMARO;26491;36552;RUA ISABEL SCHMIDT, 349;4743030;UNISA - UNIVERSIDADE SANTO AMARO;Ativo
SP;66;247;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SAO VICENTE;26162;36539;R JOSE FERREIRA CRESPO, 495;8021480;EMEF ALMIRANTE PEDRO DE FRONTIM;Ativo
SP;66;249;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA BIANCA;26611;36429;R MARIA CURUPAITI, 706;2452001;EE PROF DAILY RESENDE FRANCA;Ativo
SP;66;250;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;AGUA BRANCA;25219;36393;R TIBERIO, 145;5042010;EE DR EDMUNDO DE CARVALHO;Ativo
SP;66;251;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;ALTO DE PINHEIROS;25226;36359;R OROBO, 383;5466030;COLEGIO SANTA CRUZ;Ativo
SP;66;252;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA LAIS;26826;36331;R TUJUBA, 1475;3608050;EE ESTHER FRANKEL SAMPAIO;Ativo
SP;66;253;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;TATUAPE;26530;36299;RUA FELIPE CAMARÃO, 350;3065000;EE OSWALDO CATALANO;Ativo
SP;66;254;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA MARIA;26850;36266;R ARARITAGUABA, 1330;2122011;EE SEN PAULO EGYDIO DE O CARVALHO;Ativo
SP;66;255;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SAO MIGUEL;26150;36217;RUA ARMANDO COELHO E SILVA, 859;2539000;EMEF COMANDANTE GARCIA D'AVILA;Ativo
SP;66;256;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;BORTOLANDIA;25249;36177;RUA MANUEL PEREIRA SAMPAIO, 66;2352030;EE PROFA JUDITH GUIMARAES DOS SANTOS;Ativo
SP;66;257;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM AVELINO;25532;36155;R MENDONCA CORTE REAL, S/N;3227110;EE PROF AMERICO DE MOURA;Ativo
SP;66;258;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;INDIANOPOLIS;25461;0125A027886948;AV JANDIRA, 455;4080002;COLÉGIO INTERNACIONAL ÍTALO BRASILEIRO;Ativo
SP;66;259;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA CLEMENTINO;26669;36107;RUA JOSE DE MAGALHÃES 477;4026090;EE PROF PEDRO VOSS;Ativo
SP;66;260;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;IPIRANGA;25464;36061;R CISPLATINA, 298;4211040;EE ALEXANDRE DE GUSMAO;Ativo
SP;66;280;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE DO CASTELO;26330;35840;R ALCINDO FERREIRA, 2;4803170;EE PADRE FRANCISCO JOAO DE AZEVEDO;Ativo
SP;66;325;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SAO RICARDO;26156;35434;R CHARLES SILVER, 51;5143210;EE PROF RAUL ANTONIO FRAGOSO;Ativo
SP;66;326;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE BOTURUSSU;26311;35383;PRAÇA FLORINDO ANTONIO BORATELLA, 12;3804065;EE PROFESSORA EUNICE LAUREANO DA SILVA;Ativo
SP;66;328;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM CATANDUVA;25587;35306;RUA GIOVANNI AMADEO ,187;5767400;EMEF PREFEITO ADHEMAR DE BARROS;Ativo
SP;66;346;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM MONTE KEMEL;25936;35142;R RUBENS GRISOLIA, 65;5634150;EE PROF PEDRO FONSECA;Ativo
SP;66;347;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA MATILDE;26867;35116;R TEODORO MASCARENHAS, 133;3515010;EE INFANTE DOM HENRIQUE;Ativo
SP;66;348;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA FORMOSA;26750;35077;PCA NOSSA SENHORA DAS VITORIAS, 92;3356030;COLEGIO ALVORADA;Ativo
SP;66;349;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA CONSTÂNCIA;26675;35058;RUA SAO GERALDINO, 212;2258220;EMEF LOURENÇO FILHO;Ativo
SP;66;351;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;AMERICANOPOLIS;25229;34999;RUA PASTOR RUBENS LOPES, 368;4409020;EE PROF VICENTE RAO;Ativo
SP;66;352;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM NELIA;25956;34947;RUA JOSE ALVES COELHO, 40;8142180;EE PROF PEDRO BRASIL BANDECHI;Ativo
SP;66;353;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;GUAIANAZES;25450;34935;RUA CARANAIBA, 23;8412010;EMPG 25 DE JANEIRO;Ativo
SP;66;371;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE BRASIL;26312;34806;AV DONA BELMIRA MARIN, 595;4846010;E.E. PROF CARLOS AYRES;Ativo
SP;66;372;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;2,86803E+17;JARDIM ANGELA (ZONA SUL);25510;34768;RUA MARCELINO COELHO, 297    ;4939010;EMPG PROF. MARIO MARQUES DE OLIVEIRA;Ativo
SP;66;373;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;CAPAO REDONDO;25268;34744;R MANOEL DUARTE OLIVEIRA, 151;5859100;EE PROF LEOPOLDO SANTANA;Ativo
SP;66;374;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM ARPOADOR;25521;34714;R ADHERBAL STRESSER, 686;5566000;EMEF GAL ALCIDES GONCALVES ETCHEGOYEN;Ativo
SP;66;375;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM TIETÊ;26204;0130A0039279;R PROF.  ADHEMAR ANTONIO PRADO, 190;3945010;EE PROFª INAH JACY DE CASTRO AGUIAR;Ativo
SP;66;376;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;VILA NINA;26902;34666;RUA JERONIMO SOUTO MAIOR, 120;2834090;EE PROFESSOR EDGARD PIMENTEL REZENDE;Ativo
SP;66;381;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM ROSALINA;26073;34811;R GEORGINA BOCHIGLIERI, 317;4835250;EM PROF MILTON ABREU FERREIRA DE ALBUQUERQUE;Ativo
SP;66;389;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM TAIPAS;26191;35413;RUA JOANA PEDROSO DOS SANTOS, 101;2990060;EE PROF CARLOS BORBA;Ativo
SP;66;390;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM JAÚ;25823;35349;RUA MALACACHETA, 118;3713020;EE DOUTOR VITAL FOGACA DE ALMEIDA;Ativo
SP;66;392;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM POPULAR;26033;35352;RUA  ENGENHEIRO LUIS ANTONIO RANTIN MOUTINHO, 296;3672010;EE DEPUTADO SILVA PRADO;Ativo
SP;66;397;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;PARQUE SANTA RITA;26409;36517;RUA ARMANDO MAMEDE JÚNIOR, 450;8150070;EE FORÇA AÉREA BRASILEIRA;Ativo
SP;66;398;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;2,85003E+17;JARDIM SAO CARLOS (ZONA LESTE);26132;0105B028001980;RUA TITO CAPINAM, 25;8062270;EE PROF. GABRIEL PELICIOTTI;Ativo
SP;66;403;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARAGUA;25474;35419;AV JERIMANDUBA, S/N;5181000;EE PROFA ISABEL VIEIRA DE SERPA E PAIVA;Ativo
SP;66;404;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;E74210021117423440;SÍTIO CONCEIÇÃO;;34872;RUA DO PAI NOSSO, 07;8473020;EMEF ELIAS SHAMMASS;Ativo
SP;66;405;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;Ea1f10020912574775;COHAB JOSÉ BONIFÁCIO;;34922;RUA INACIO DONATI 200;8250710;EE PROFA INDIANA Z SIMOES DE JESUS;Ativo
SP;66;408;71072;SÃO PAULO;3550308;SÃO PAULO;S;9668;1,98022E+15;JARDIM SAO JOAO;26140;35288;R PIETRO CASELLA, S/N;5815110;EE ANTONIO MANOEL ALVES DE LIMA;Ativo
